student_id,school,sex,age,address,famsize,Pstatus,Medu,Fedu,internet,studytime,failures,absences,subject,at_risk
788,GP,F,17,U,GT3,T,3,2,yes,2,0,0,portuguese,0
789,GP,F,18,U,LE3,T,3,3,yes,4,0,4,portuguese,0
790,GP,F,17,R,GT3,A,3,2,yes,2,0,0,portuguese,0
791,GP,M,18,U,GT3,T,4,4,yes,2,0,0,portuguese,0
792,GP,M,18,U,LE3,T,3,4,yes,2,0,6,portuguese,0
793,GP,F,17,U,GT3,A,2,2,yes,2,0,18,portuguese,0
794,GP,F,18,U,GT3,T,2,3,yes,3,0,0,portuguese,0
795,GP,F,18,U,GT3,T,3,2,yes,3,0,4,portuguese,0
796,GP,M,18,R,GT3,T,4,3,yes,3,0,4,portuguese,0
797,GP,M,18,U,GT3,T,4,3,yes,3,0,0,portuguese,0
798,GP,F,17,U,GT3,T,4,3,yes,3,0,0,portuguese,0
799,GP,F,17,U,GT3,T,2,1,yes,2,0,10,portuguese,0
800,GP,F,17,U,GT3,T,2,1,yes,2,0,4,portuguese,0
801,GP,F,19,U,LE3,A,2,3,yes,1,1,16,portuguese,0
802,GP,F,17,U,GT3,T,3,1,yes,1,1,6,portuguese,0
803,GP,F,21,U,LE3,T,4,4,yes,3,2,0,portuguese,0
804,GP,M,18,U,LE3,T,2,2,yes,2,0,11,portuguese,0
805,GP,M,18,U,LE3,A,3,4,yes,2,0,9,portuguese,0
806,GP,F,17,U,GT3,T,2,2,yes,2,0,0,portuguese,0
807,GP,M,17,U,LE3,A,4,4,yes,3,0,2,portuguese,0
808,GP,F,18,U,LE3,T,4,2,yes,2,0,0,portuguese,0
809,GP,M,21,R,LE3,T,1,1,yes,2,2,21,portuguese,0
810,GP,F,20,R,GT3,T,1,1,yes,3,0,8,portuguese,0
811,GP,F,19,U,GT3,T,4,4,yes,1,1,5,portuguese,0
812,GP,M,17,U,LE3,A,3,2,yes,2,0,10,portuguese,0
813,GP,F,18,U,GT3,T,3,2,yes,3,0,5,portuguese,0
814,GP,M,18,R,GT3,T,2,3,yes,1,0,13,portuguese,0
815,GP,M,19,U,GT3,T,2,1,yes,1,0,10,portuguese,0
816,GP,F,18,U,LE3,A,2,2,yes,2,0,10,portuguese,0
817,GP,F,20,U,GT3,T,1,0,yes,1,1,5,portuguese,0
818,GP,F,18,U,GT3,T,3,2,yes,2,0,4,portuguese,0
819,MS,F,16,U,GT3,T,1,3,yes,1,0,11,portuguese,0
820,MS,F,16,R,GT3,T,2,2,yes,2,0,0,portuguese,0
821,MS,F,15,R,GT3,T,1,1,no,1,1,6,portuguese,0
822,MS,F,15,R,GT3,T,3,3,yes,1,0,4,portuguese,0
823,MS,F,16,R,GT3,T,2,3,no,2,0,0,portuguese,0
824,MS,F,15,R,LE3,T,2,1,no,1,0,0,portuguese,1
825,MS,M,16,R,LE3,A,4,4,no,2,0,5,portuguese,0
826,MS,M,16,U,GT3,A,1,2,yes,3,0,0,portuguese,0
827,MS,F,17,R,GT3,T,3,2,no,2,1,0,portuguese,0
828,MS,F,17,R,GT3,T,1,1,yes,1,1,0,portuguese,1
829,MS,F,15,R,GT3,T,4,4,yes,1,0,0,portuguese,0
830,MS,F,16,U,LE3,A,2,2,no,4,0,4,portuguese,0
831,MS,F,15,R,LE3,T,1,1,yes,2,0,0,portuguese,0
832,MS,F,15,R,LE3,T,1,1,yes,1,1,4,portuguese,1
833,MS,F,16,R,GT3,T,0,2,no,1,0,0,portuguese,0
834,MS,F,17,R,GT3,T,2,3,yes,1,0,2,portuguese,0
835,MS,F,15,R,GT3,T,3,3,yes,1,0,0,portuguese,0
836,MS,M,16,U,GT3,T,1,1,no,2,0,0,portuguese,1
837,MS,M,17,U,GT3,T,1,1,yes,2,0,4,portuguese,1
838,MS,M,15,R,LE3,T,4,1,yes,2,0,0,portuguese,0
839,MS,M,15,R,LE3,T,4,1,yes,2,0,7,portuguese,1
840,MS,M,16,R,GT3,T,3,4,no,2,0,4,portuguese,0
841,MS,M,15,R,GT3,T,1,1,no,2,0,8,portuguese,1
842,MS,M,15,U,LE3,T,3,3,yes,2,0,0,portuguese,0
843,MS,M,17,R,GT3,T,2,1,no,1,0,8,portuguese,1
844,MS,F,16,R,GT3,T,4,4,yes,3,0,6,portuguese,0
845,MS,F,15,R,GT3,T,1,2,no,1,0,3,portuguese,0
846,MS,F,16,R,GT3,T,2,3,yes,2,0,2,portuguese,0
847,MS,M,16,R,GT3,T,1,2,no,2,0,0,portuguese,0
848,MS,F,16,R,GT3,T,2,2,yes,2,0,4,portuguese,0
849,MS,F,16,U,GT3,T,1,2,no,3,1,0,portuguese,1
850,MS,F,16,U,GT3,T,1,2,no,3,1,3,portuguese,1
851,MS,F,15,U,GT3,T,2,1,yes,2,0,0,portuguese,1
852,MS,F,16,U,GT3,T,1,1,no,2,0,0,portuguese,0
853,MS,M,17,R,LE3,T,1,2,yes,1,0,4,portuguese,0
854,MS,F,16,R,GT3,T,1,1,yes,4,0,0,portuguese,0
855,MS,F,16,R,GT3,T,1,1,no,3,0,2,portuguese,0
856,MS,F,15,R,GT3,T,1,1,yes,2,0,1,portuguese,0
857,MS,F,16,R,GT3,T,1,1,yes,1,0,0,portuguese,0
858,MS,F,15,R,GT3,T,1,1,no,2,0,0,portuguese,0
859,MS,F,15,R,LE3,T,2,2,no,3,0,2,portuguese,0
860,MS,M,16,R,GT3,T,1,1,no,1,0,6,portuguese,0
861,MS,F,18,U,GT3,T,1,2,yes,2,1,9,portuguese,1
862,MS,M,15,U,GT3,T,3,1,no,1,0,0,portuguese,0
863,MS,F,16,R,GT3,T,2,2,yes,2,0,1,portuguese,0
864,MS,M,15,U,GT3,T,2,2,no,1,0,1,portuguese,0
865,MS,M,16,U,GT3,T,4,4,no,2,0,0,portuguese,0
866,MS,F,15,R,GT3,T,3,3,yes,2,0,4,portuguese,0
867,MS,F,16,R,GT3,T,2,2,no,2,1,2,portuguese,0
868,MS,F,16,R,LE3,T,2,2,no,1,0,0,portuguese,0
869,MS,M,16,U,LE3,T,2,1,yes,1,0,4,portuguese,0
870,MS,M,15,R,LE3,T,1,3,yes,1,0,2,portuguese,0
871,MS,F,15,U,GT3,T,2,2,no,3,0,0,portuguese,0
872,MS,F,16,R,LE3,T,2,1,yes,1,0,2,portuguese,1
873,MS,M,15,U,GT3,T,3,3,yes,1,0,11,portuguese,0
874,MS,F,16,R,GT3,T,1,1,no,2,3,0,portuguese,1
875,MS,F,17,U,GT3,T,2,2,no,1,0,4,portuguese,0
876,MS,F,19,U,GT3,T,2,3,yes,1,1,0,portuguese,0
877,MS,F,17,R,GT3,T,2,1,no,1,0,2,portuguese,0
878,MS,F,15,R,LE3,T,1,1,no,1,0,0,portuguese,1
879,MS,F,16,R,GT3,T,2,2,yes,2,0,1,portuguese,0
880,MS,F,16,U,LE3,A,2,2,no,1,0,6,portuguese,1
881,MS,F,17,R,GT3,T,2,2,yes,2,0,0,portuguese,0
882,MS,F,16,U,GT3,T,2,2,yes,1,1,1,portuguese,0
883,MS,F,18,R,LE3,A,3,2,no,3,2,6,portuguese,0
884,MS,F,19,U,GT3,T,1,1,no,3,1,6,portuguese,1
885,MS,M,18,R,GT3,T,1,1,yes,1,1,0,portuguese,0
886,MS,F,18,R,GT3,T,1,1,yes,1,1,4,portuguese,0
887,MS,F,19,U,GT3,T,1,1,yes,2,1,12,portuguese,1
888,MS,F,16,R,GT3,A,2,2,no,2,0,2,portuguese,0
889,MS,F,17,U,GT3,T,0,1,no,1,0,5,portuguese,0
890,MS,F,16,R,LE3,T,1,2,yes,2,0,0,portuguese,1
891,MS,F,16,U,GT3,T,3,3,yes,1,0,0,portuguese,0
892,MS,F,16,R,LE3,T,1,1,yes,1,0,2,portuguese,0
893,MS,M,17,U,GT3,T,3,3,no,4,1,0,portuguese,0
894,MS,F,16,U,GT3,T,2,1,yes,2,0,0,portuguese,0
895,MS,F,16,U,GT3,T,2,2,no,1,0,0,portuguese,0
896,MS,M,17,U,GT3,T,1,2,yes,1,1,12,portuguese,1
897,MS,M,16,U,LE3,T,4,3,yes,1,0,8,portuguese,0
898,MS,M,17,R,LE3,T,2,2,no,4,1,2,portuguese,1
899,MS,F,16,U,GT3,T,1,1,yes,4,0,0,portuguese,0
900,MS,F,19,U,LE3,T,2,2,yes,3,0,0,portuguese,0
901,MS,F,17,R,GT3,T,1,1,yes,1,0,0,portuguese,0
902,MS,F,20,U,GT3,T,3,3,yes,2,1,8,portuguese,0
903,MS,F,17,U,LE3,T,1,1,no,3,0,0,portuguese,0
904,MS,M,17,R,GT3,T,2,2,yes,1,1,0,portuguese,1
905,MS,F,16,R,LE3,T,1,1,no,2,0,0,portuguese,0
906,MS,F,17,R,GT3,T,2,2,no,2,0,0,portuguese,0
907,MS,F,17,U,GT3,A,1,0,yes,2,0,1,portuguese,0
908,MS,F,18,R,GT3,T,1,1,yes,2,1,9,portuguese,1
909,MS,F,16,U,GT3,T,3,1,yes,1,0,0,portuguese,1
910,MS,F,16,U,GT3,T,3,2,yes,1,0,2,portuguese,1
911,MS,F,18,U,LE3,T,1,1,no,2,0,8,portuguese,0
912,MS,F,16,R,GT3,T,4,4,yes,2,0,0,portuguese,0
913,MS,F,16,R,LE3,T,1,2,yes,1,0,0,portuguese,0
914,MS,F,18,U,GT3,A,2,4,yes,2,1,8,portuguese,1
915,MS,M,16,R,GT3,T,2,1,yes,2,0,0,portuguese,1
916,MS,F,16,U,LE3,T,1,1,yes,2,0,6,portuguese,1
917,MS,F,16,R,GT3,T,2,3,yes,2,0,0,portuguese,0
918,MS,F,16,U,GT3,T,4,4,yes,2,0,4,portuguese,1
919,MS,M,18,U,LE3,T,4,4,yes,4,0,2,portuguese,1
920,MS,F,16,R,LE3,T,3,4,no,2,0,2,portuguese,1
921,MS,M,17,U,LE3,T,4,4,yes,3,0,0,portuguese,0
922,MS,F,17,R,GT3,T,4,1,yes,1,0,1,portuguese,0
923,MS,M,16,U,LE3,T,2,2,no,3,0,0,portuguese,0
924,MS,F,17,R,GT3,T,2,2,yes,1,0,5,portuguese,1
925,MS,F,16,U,LE3,T,4,4,no,1,0,1,portuguese,0
926,MS,M,17,U,GT3,T,3,3,yes,1,0,8,portuguese,1
927,MS,M,17,U,GT3,T,1,1,yes,2,0,0,portuguese,0
928,MS,M,16,U,GT3,T,2,1,yes,2,0,2,portuguese,1
929,MS,F,16,U,LE3,T,2,1,yes,2,0,0,portuguese,0
930,MS,M,16,U,LE3,T,4,4,yes,1,0,0,portuguese,0
931,MS,M,15,R,GT3,T,1,2,no,2,0,11,portuguese,0
932,MS,M,15,U,LE3,A,2,2,no,4,0,8,portuguese,0
933,MS,M,15,U,LE3,A,2,1,yes,1,0,11,portuguese,0
934,MS,F,16,R,LE3,T,2,2,no,3,0,2,portuguese,0
935,MS,F,16,U,LE3,T,4,1,yes,2,0,8,portuguese,0
936,MS,F,17,U,GT3,T,3,2,no,1,0,5,portuguese,0
937,MS,F,17,R,GT3,T,2,2,no,2,0,0,portuguese,0
938,MS,F,16,U,GT3,T,4,4,yes,3,0,1,portuguese,0
939,MS,M,17,R,GT3,T,4,4,yes,1,3,2,portuguese,1
940,MS,M,17,R,LE3,T,1,3,no,1,0,2,portuguese,0
941,MS,M,17,U,GT3,T,3,4,yes,2,1,8,portuguese,1
942,MS,F,17,U,GT3,T,4,4,yes,2,0,0,portuguese,0
943,MS,M,16,R,LE3,T,4,1,yes,1,0,0,portuguese,0
944,MS,F,17,U,GT3,A,1,1,yes,2,0,2,portuguese,0
945,MS,F,17,R,GT3,T,4,2,yes,2,0,0,portuguese,0
946,MS,M,16,U,LE3,A,2,2,yes,2,0,0,portuguese,0
947,MS,M,17,U,GT3,T,3,2,yes,2,0,0,portuguese,0
948,MS,M,19,U,GT3,T,1,1,yes,2,2,2,portuguese,0
949,MS,M,17,U,LE3,A,1,0,no,1,0,4,portuguese,0
950,MS,F,17,R,GT3,T,1,1,yes,1,0,3,portuguese,0
951,MS,F,16,R,GT3,T,1,2,yes,3,0,5,portuguese,0
952,MS,M,16,R,LE3,T,1,2,no,1,0,4,portuguese,0
953,MS,F,17,R,GT3,T,3,1,yes,2,3,2,portuguese,0
954,MS,M,17,R,GT3,T,2,2,no,1,0,0,portuguese,0
955,MS,M,18,R,GT3,T,1,0,no,1,1,0,portuguese,0
956,MS,M,17,R,GT3,T,1,1,yes,1,0,0,portuguese,0
957,MS,M,18,U,LE3,T,1,1,no,2,0,6,portuguese,0
958,MS,F,16,R,LE3,T,2,2,no,2,0,0,portuguese,0
959,MS,M,17,U,GT3,T,2,2,no,1,1,0,portuguese,1
960,MS,M,16,R,GT3,T,3,2,yes,1,0,2,portuguese,0
961,MS,M,16,R,LE3,T,1,1,yes,1,0,0,portuguese,1
962,MS,M,18,R,GT3,T,1,1,yes,1,1,2,portuguese,1
963,MS,M,18,R,GT3,T,3,2,yes,1,1,0,portuguese,1
964,MS,M,19,U,GT3,T,3,2,no,1,3,4,portuguese,1
965,MS,M,18,U,GT3,T,3,3,yes,2,2,9,portuguese,1
966,MS,M,16,R,GT3,T,2,2,yes,1,0,6,portuguese,1
967,MS,M,19,U,GT3,T,2,1,yes,1,3,4,portuguese,1
968,MS,F,16,U,GT3,A,3,2,no,2,2,8,portuguese,1
969,MS,F,17,U,GT3,T,1,1,no,1,0,9,portuguese,0
970,MS,M,20,R,GT3,T,1,1,yes,1,1,12,portuguese,0
971,MS,F,18,R,GT3,A,4,3,yes,1,0,8,portuguese,0
972,MS,M,18,R,GT3,T,3,2,yes,1,0,8,portuguese,0
973,MS,M,19,R,GT3,T,1,1,yes,2,1,8,portuguese,0
974,MS,M,17,U,GT3,T,3,3,yes,2,1,4,portuguese,0
975,MS,M,18,U,LE3,T,1,3,yes,1,0,0,portuguese,1
976,MS,M,19,R,GT3,T,1,1,yes,1,1,4,portuguese,0
977,MS,F,18,U,GT3,A,1,2,no,2,2,2,portuguese,1
978,MS,F,19,U,LE3,A,1,1,no,1,0,0,portuguese,1
979,MS,F,18,R,GT3,T,2,2,yes,1,1,0,portuguese,1
980,MS,F,17,R,GT3,T,0,0,yes,1,0,0,portuguese,0
981,MS,F,17,R,LE3,A,3,1,no,3,0,5,portuguese,1
982,MS,F,17,U,GT3,T,4,2,yes,2,0,0,portuguese,1
983,MS,F,18,R,LE3,T,2,2,yes,2,1,3,portuguese,1
984,MS,F,17,U,GT3,T,4,1,no,1,0,0,portuguese,1
985,MS,F,17,U,LE3,T,1,2,yes,1,0,0,portuguese,0
986,MS,F,18,U,GT3,T,1,1,no,2,2,3,portuguese,1
987,MS,F,18,U,GT3,T,2,2,yes,2,0,2,portuguese,0
988,MS,F,17,U,GT3,T,3,3,yes,1,0,0,portuguese,0
989,MS,F,18,U,LE3,A,1,2,yes,2,0,0,portuguese,0
990,MS,F,18,U,GT3,T,4,4,yes,2,0,0,portuguese,0
991,MS,M,18,U,LE3,T,4,4,yes,1,0,3,portuguese,0
992,MS,F,17,U,GT3,T,4,2,yes,2,0,0,portuguese,0
993,MS,F,18,R,GT3,T,2,2,no,2,1,0,portuguese,1
994,MS,M,18,U,LE3,T,1,2,no,1,0,8,portuguese,0
995,MS,M,18,R,GT3,T,4,4,yes,1,0,5,portuguese,0
996,MS,M,17,R,GT3,T,1,1,no,1,0,4,portuguese,0
997,MS,F,18,U,GT3,T,2,2,yes,2,0,4,portuguese,0
998,MS,F,18,U,LE3,T,2,2,yes,3,0,0,portuguese,0
999,MS,F,18,R,LE3,A,4,2,yes,2,0,0,portuguese,1
1000,MS,F,18,U,GT3,T,1,1,no,2,1,2,portuguese,0
1001,MS,F,19,U,GT3,T,1,1,no,1,1,0,portuguese,1
1002,MS,F,17,U,GT3,T,4,2,yes,4,0,0,portuguese,0
1003,MS,F,17,R,LE3,A,2,1,yes,2,0,5,portuguese,0
1004,MS,F,18,U,LE3,A,1,1,no,2,0,2,portuguese,0
1005,MS,F,18,U,GT3,T,1,2,no,2,0,0,portuguese,0
1006,MS,F,19,R,GT3,A,1,1,no,2,3,0,portuguese,1
1007,MS,F,18,R,GT3,T,2,2,yes,3,0,5,portuguese,0
1008,MS,M,17,R,GT3,T,4,3,yes,2,1,4,portuguese,0
1009,MS,F,18,U,GT3,T,3,3,no,2,0,0,portuguese,0
1010,MS,F,17,R,GT3,T,4,4,yes,2,0,2,portuguese,0
1011,MS,F,17,U,LE3,A,3,2,no,2,0,0,portuguese,0
1012,MS,M,18,U,LE3,T,1,1,yes,1,0,2,portuguese,0
1013,MS,F,18,U,LE3,T,1,1,yes,3,0,0,portuguese,0
1014,MS,F,18,R,LE3,A,1,2,no,2,0,0,portuguese,0
1015,MS,F,18,U,GT3,T,3,3,yes,2,0,6,portuguese,0
1016,MS,F,17,U,LE3,T,4,4,yes,2,0,4,portuguese,0
1017,MS,F,17,R,GT3,T,1,2,no,2,0,0,portuguese,0
1018,MS,M,18,R,GT3,T,1,3,no,2,0,0,portuguese,1
1019,MS,M,18,U,LE3,T,4,4,yes,3,0,0,portuguese,0
1020,MS,F,17,R,GT3,T,1,1,yes,1,1,0,portuguese,1
1021,MS,F,18,U,GT3,T,2,3,yes,1,0,0,portuguese,0
1022,MS,F,18,R,GT3,T,4,4,yes,2,0,0,portuguese,1
1023,MS,M,18,R,LE3,T,1,2,yes,1,0,3,portuguese,0
1024,MS,F,17,U,GT3,T,2,2,no,3,0,8,portuguese,0
1025,MS,F,17,R,GT3,T,1,2,yes,1,0,4,portuguese,1
1026,MS,F,18,R,LE3,T,4,4,yes,3,0,0,portuguese,0
1027,MS,F,18,R,GT3,T,1,1,yes,3,0,4,portuguese,0
1028,MS,F,19,R,GT3,T,1,1,yes,2,1,4,portuguese,1
1029,MS,F,18,R,LE3,T,4,4,yes,2,0,1,portuguese,0
1030,MS,F,18,U,GT3,T,3,3,yes,2,0,1,portuguese,0
1031,MS,F,17,R,GT3,T,3,1,yes,2,0,10,portuguese,1
1032,MS,M,18,U,GT3,T,4,4,yes,2,0,4,portuguese,0
1033,MS,M,18,R,GT3,T,2,1,yes,1,0,0,portuguese,1
1034,MS,M,17,U,GT3,T,2,3,yes,2,0,4,portuguese,0
1035,MS,M,19,R,GT3,T,1,1,no,1,1,0,portuguese,1
1036,MS,M,18,R,GT3,T,4,2,no,1,1,0,portuguese,1
1037,MS,F,18,R,GT3,T,2,2,no,3,0,0,portuguese,0
1038,MS,F,17,U,GT3,T,4,3,yes,2,0,0,portuguese,0
1039,MS,F,18,R,GT3,T,4,4,yes,1,0,4,portuguese,0
1040,MS,F,19,R,GT3,T,2,3,yes,3,1,4,portuguese,0
1041,MS,F,18,U,LE3,T,3,1,yes,2,0,4,portuguese,0
1042,MS,F,18,U,GT3,T,1,1,no,2,0,6,portuguese,1
1043,MS,M,17,U,LE3,T,3,1,yes,1,0,6,portuguese,0
1044,MS,M,18,R,LE3,T,3,2,yes,1,0,4,portuguese,0
